config_id,n_layers,layers_str,alpha,k_value,seed,prompt_id,domain,step,vanilla_top1,bridge_top1,top1_agree,top5_agree,kl,js,prob_gap,alpha0_max_abs_diff
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,3,1471,1471,1,1,0.002986717037856579,0.0007438317406922579,0.21676066517829895,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,4,997,997,1,1,0.0008552002836950123,0.00021752862085122615,0.8152482509613037,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,5,262,262,1,1,8.530494233127683e-05,2.1744279365520924e-05,0.8863227367401123,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,6,4304,4304,1,1,0.0007643075659871101,0.00019535596948117018,0.22200745344161987,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,7,308,308,1,1,0.00035276729613542557,8.679513121023774e-05,0.9106017351150513,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,8,624,624,1,1,0.00027502060402184725,6.860178473289125e-05,0.1325172781944275,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,9,220,220,1,1,0.00014071655459702015,3.433815436437726e-05,0.9676671028137207,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,10,16,16,1,1,0.0008709515095688403,0.00022113759041531011,0.31437069177627563,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,11,512,512,1,1,3.985315561294556e-05,9.380099072586745e-06,0.9720737338066101,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,12,286,286,1,1,4.344731860328466e-05,1.1260381143074483e-05,0.9952748417854309,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,13,471,471,1,1,9.639794006943703e-05,2.526274329284206e-05,0.9825902581214905,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,14,308,308,1,1,0.010154373943805695,0.0026338519528508186,0.6942195296287537,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,15,198,198,1,1,0.0005910638719797134,0.00015026400797069073,0.8216173052787781,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,16,262,262,1,1,5.577220690611284e-06,1.3703588592761662e-06,0.9984374046325684,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,17,775,775,1,1,0.0013258261606097221,0.00032633659429848194,0.6625936627388,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,18,76798,76798,1,1,0.00040125686791725457,0.00010402958287158981,0.9622496962547302,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,19,1471,1471,1,1,2.000990934902802e-05,5.235307071416173e-06,0.9981498718261719,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,20,12,12,1,1,1.1843052561744116e-05,2.9558341338997707e-06,0.30224868655204773,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,21,16,16,1,1,1.3757316992268898e-06,3.7401446206786204e-07,0.915694534778595,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,22,8,8,1,1,2.9566558623628225e-06,7.399571586574893e-07,0.9411354660987854,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,23,489,489,1,1,2.8736303647747263e-06,7.199487868092547e-07,0.9993842840194702,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,24,76798,76798,1,1,9.895185939967632e-06,2.4903602025005966e-06,0.9967767000198364,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,25,1471,1471,1,1,1.1533928045537323e-05,2.9278380679897964e-06,0.9976769089698792,0.0
C5,3,"18,19,20",0.3,10,42,M75_TC,CODE,26,12,12,1,1,2.388799657637719e-06,5.795768629468512e-07,0.982437789440155,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,1,14924,14924,1,1,2.9802322387695312e-08,0.0,0.1792333722114563,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,2,315,315,1,1,0.0009773707715794444,0.00024447502801194787,0.019612189382314682,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,3,617,617,1,1,0.0017264438793063164,0.00043370923958718777,0.052788540720939636,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,4,8369,8369,1,1,0.0022317240945994854,0.0005559981218539178,0.055122680962085724,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,5,94003,94003,1,1,6.698165088891983e-05,1.657450047787279e-05,0.6794039607048035,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,6,291,291,1,1,1.109271397581324e-05,2.8406066121533513e-06,0.9983245134353638,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,7,11,11,1,1,0.002236438449472189,0.0005597078707069159,0.16342304646968842,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,8,1115,1115,1,1,0.003294197842478752,0.0008297977037727833,0.02912161499261856,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,9,56669,56669,1,1,0.006351782009005547,0.0015838840045034885,0.12318111956119537,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,10,527,527,1,1,0.0012958887964487076,0.00032736477442085743,0.6394582986831665,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,11,56669,56669,1,1,0.0008545774035155773,0.00021614925935864449,0.672369122505188,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,12,13,13,1,1,0.001269184984266758,0.00031162891536951065,0.7481845617294312,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,13,2052,2052,1,1,0.001815742813050747,0.0004513354506343603,0.16030798852443695,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,14,11,11,1,1,0.002980692544952035,0.0007222613785415888,0.7562078833580017,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,15,682,682,1,1,0.0020402302034199238,0.0005119234556332231,0.4559172987937927,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,16,57874,57874,1,1,0.005858431104570627,0.0014030205202288926,0.7255666851997375,0.0
C5,3,"18,19,20",0.3,10,42,M75_RS,REASONING,17,527,527,1,1,0.00024043151643127203,6.215009489096701e-05,0.95262610912323,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,1,14924,14924,1,1,2.9802322387695312e-08,0.0,0.1792333722114563,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,2,279,279,1,1,0.00031042963382788,7.772015669615939e-05,0.0600166991353035,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,3,3293,3293,1,1,0.0013897193130105734,0.0003473500837571919,0.004808641970157623,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,4,1405,1405,1,1,0.0006074579432606697,0.00015343102859333158,0.30079007148742676,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,5,279,279,1,1,0.0010877863969653845,0.00027229299303144217,0.04399310424923897,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,6,374,374,1,1,0.002279304899275303,0.0005652890540659428,0.23666971921920776,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,7,22009,22009,1,1,0.0020923176780343056,0.0005215230630710721,0.04640958458185196,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,8,10134,10134,1,1,0.00148723681923002,0.00037165691901464015,0.07377088069915771,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,9,11,11,1,1,0.0010243477299809456,0.0002660761238075793,0.946262538433075,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,10,279,279,1,1,0.07195284217596054,0.01643872819840908,0.07418242841959,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,11,15861,15861,1,1,0.014184627681970596,0.0035403870278969407,0.002212394028902054,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,12,2383,2383,1,1,0.007686333730816841,0.0019216984510421753,0.08407969772815704,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,13,499,499,1,1,0.002286849543452263,0.0005615679547190666,0.5125703811645508,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,14,1053,1053,1,1,0.0021301470696926117,0.0005341720534488559,0.8260341882705688,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,15,574,1053,0,1,0.025297194719314575,0.006274264305830002,0.0,0.0
C5,3,"18,19,20",0.3,10,42,M75_CR,CREATIVE,16,430,430,1,1,0.009141763672232628,0.0023164120502769947,0.417331337928772,0.0
